,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
76,-891575.8826825208,361017.7961271618,98979182.84237856,10,879-gt2r,5.758251450812185,,,,,POINT (-891575.8826825208 361017.7961271618),931.1688239067091
77,-890556.1634706587,360401.4725933249,98979182.65243246,10,879-gt2l,4.865046897719183,-919401.518874523,381135.3768879701,-890556.1634706587,360401.4725933249,POINT (-890556.1634706587 360401.4725933249),62.19995506604845
78,-887496.2392264107,362158.179777343,98979183.24323386,10,879-gt1r,5.607068686769741,,,,,POINT (-887496.2392264107 362158.179777343),93.6089436345353
79,-887427.0165361343,362221.1944857789,98979182.88396727,10,879-gt1l,5.921761859054106,,,,,POINT (-887427.0165361343 362221.1944857789),93.6089436345353
80,-811856.0291372131,419393.97773057787,98854985.69212064,10,857-gt3r,2.891622166550622,-805025.1825574153,417837.59059898375,-811856.0291372131,419393.97773057787,POINT (-811856.0291372131 419393.97773057787),230.89155223419098
81,-812083.9523865805,419357.07378375746,98854985.36215554,10,857-gt3l,3.174157820969591,,,,,POINT (-812083.9523865805 419357.07378375746),230.89155223419098
82,-820804.4267690467,418045.41449447814,98854986.93044658,10,857-gt2r,3.3436984506184744,-792970.3450013063,411709.55304997304,-803234.018487327,414045.4371258506,POINT (-820804.4267690467 418045.41449447814),100.75319103993878
83,-820862.9582332587,417963.4067314192,98854986.5739708,10,857-gt2l,3.470151552532639,,,,,POINT (-820862.9582332587 417963.4067314192),100.75319103993878
84,-821954.4166397604,414915.3329030712,98854987.00953819,10,857-gt1r,3.7839361659135995,-803322.4608273292,410675.8437356008,-821954.4166397604,414915.3329030712,POINT (-821954.4166397604 414915.3329030712),91.06172533644663
85,-821993.0837146812,414832.8884057514,98854986.65043375,10,857-gt1l,3.7063895316770137,-803342.1995815969,410589.05658675265,-821993.0837146812,414832.8884057514,POINT (-821993.0837146812 414832.8884057514),91.06172533644663
86,-911077.9916922285,282057.19720091,98549222.3924578,10,803-gt1r,3.843665997194474,,,,,POINT (-911077.9916922285 282057.19720091),1074.8212555440596
87,-911950.7558516952,282684.5116781219,98549221.87561925,10,803-gt1l,4.250834442939854,-978414.6050707076,322288.6515760431,-956034.1839690597,308916.8133186677,POINT (-911950.7558516952 282684.5116781219),1074.8212555440596
88,-903575.0766495791,352791.0341560568,98425033.81705935,10,781-gt2r,4.188083523084985,,,,,POINT (-903575.0766495791 352791.0341560568),119.27970776217157
89,-903664.4965196912,352712.0928138275,98425033.4660341,10,781-gt2l,4.42103512328364,-835690.122562067,343349.7883921333,-864009.1066025463,347263.0421402909,POINT (-903664.4965196912 352712.0928138275),97.49355648815644
90,-907284.5256630229,349958.21427746257,98425034.31021245,10,781-gt1r,4.934723185625321,,,,,POINT (-907284.5256630229 349958.21427746257),104.78648159165238
91,-907238.4257491508,349864.11324311467,98425033.93994176,10,781-gt1l,4.638516494101927,,,,,POINT (-907238.4257491508 349864.11324311467),104.78648159165238
92,-870011.5238915362,372269.8824930436,98288984.99876232,10,757-gt3r,4.308572696955055,,,,,POINT (-870011.5238915362 372269.8824930436),3614.8861282678167
93,-866848.4014454401,374019.756234588,98288985.22721912,10,757-gt2r,6.164344028739981,,,,,POINT (-866848.4014454401 374019.756234588),87.24329408718665
94,-866781.4616531321,374075.7067177757,98288984.868562,10,757-gt2l,5.722890068389271,-889792.9013206917,391582.88780707575,-866781.4616531321,374075.7067177757,POINT (-866781.4616531321 374075.7067177757),87.24329408718665
